Log file open, 02/15/23 20:29:15
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE4800][000007B663FC2800 52] iPadPro105, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE3C00][000007B6642D0000 52] iPadPro129, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE6200][000007B6642D5000 52] iPadPro97, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE7000][000007B6642D7800 52] iPadPro2_129, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE0400][000007B6642DA000 52] iPad5, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE7E00][000007B6642DC800 52] iPad6, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE6C00][000007B6642C2800 52] iPad7, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE2200][000007B6642E0000 52] iPad8, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE7C00][000007B6642E5000 52] iPad9, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE4E00][000007B6642E7800 52] iPad10, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE6600][000007B6642EA000 52] iPadPro11, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE8000][000007B6642EC800 52] iPadPro2_11, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE6400][000007B6642D2800 52] iPadPro3_11, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE8800][000007B664330000 52] iPadPro4_11, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE7400][000007B664335000 52] iPadPro3_129, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE7600][000007B664337800 52] iPadPro4_129, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE8A00][000007B66433A000 52] iPadPro5_129, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE7A00][000007B66433C800 52] iPadPro6_129, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE6800][000007B6642E2800 52] AppleTV, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE9000][000007B6642F0000 52] AppleTV4K, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE7200][000007B6642F5000 52] AppleTV2_4K, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE9800][000007B6642F7800 52] TVOS, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEA800][000007B6642FC800 52] Mac, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEAA00][000007B6642FA000 52] MacEditor, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE8C00][000007B664332800 52] MacClient, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEA200][000007B664300000 52] MacServer, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE9A00][000007B664307800 52] Linux, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEA400][000007B664305000 52] LinuxEditor, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEAE00][000007B66430A000 52] LinuxArm64Editor, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE8600][000007B66430C800 52] LinuxArm64, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE8200][000007B6642F2800 52] LinuxClient, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE8E00][000007B664340000 52] LinuxArm64Client, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE9600][000007B664345000 52] LinuxServer, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE9200][000007B664347800 52] LinuxArm64Server, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE7800][000007B66434A000 52] Android, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEB000][000007B66434C800 52] Android_Preview_OpenGL, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE9C00][000007B664302800 52] Android_Preview_Vulkan, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEBC00][000007B664350000 52] Android_Low, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEA600][000007B664355000 52] Android_Mid, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEBA00][000007B664357800 52] Android_High, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE9E00][000007B66435A000 52] Android_Default, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEAC00][000007B66435C800 52] Android_Adreno4xx, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE8400][000007B664342800 52] Android_Adreno5xx_Low, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEC000][000007B664360000 52] Android_Adreno5xx, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE9400][000007B664365000 52] Android_Adreno6xx, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FECC00][000007B664367800 52] Android_Adreno6xx_Vulkan, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEB400][000007B66436A000 52] Android_Adreno7xx, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FECA00][000007B66436C800 52] Android_Adreno7xx_Vulkan, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FE5600][000007B664352800 52] Android_Mali_T6xx, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEA000][000007B664370000 52] Android_Mali_T7xx, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEB800][000007B664375000 52] Android_Mali_T8xx, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FED000][000007B664377800 52] Android_Mali_G71, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEB200][000007B66437A000 52] Android_Mali_G72, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEDC00][000007B66437C800 52] Android_Mali_G72_Vulkan, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEC400][000007B664362800 52] Android_Mali_G76, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEDA00][000007B664380000 52] Android_Mali_G76_Vulkan, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEB600][000007B664385000 52] Android_Mali_G77, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEBE00][000007B664387800 52] Android_Mali_G77_Vulkan, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEC800][000007B66438A000 52] Android_Mali_G78, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEE000][000007B66438C800 52] Android_Mali_G78_Vulkan, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEC200][000007B664372800 52] Android_Mali_G710, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEEC00][000007B664390000 52] Android_Mali_G710_Vulkan, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FED400][000007B664395000 52] Android_Xclipse_920, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEEA00][000007B664397800 52] Android_Xclipse_920_Vulkan, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEC600][000007B66439A000 52] Android_Vulkan_SM5, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEE600][000007B66439C800 52] Android_PowerVR_G6xxx, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FECE00][000007B664382800 52] Android_PowerVR_GT7xxx, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEF000][000007B664280000 52] Android_PowerVR_GE8xxx, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEEE00][000007B664285000 52] Android_PowerVR_GM9xxx, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEFE00][000007B664287800 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FED200][000007B66428A000 52] Android_TegraK1, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FED800][000007B66428C800 52] Android_Unknown_Vulkan, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEF800][000007B664392800 52] Oculus_Quest, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B66390EA00][000007B6643A0000 52] Oculus_Quest2, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: 	[000007B663FEE200][000007B6643A5000 52] HoloLens, 
[2023.02.15-19.29.49:070][  0]LogDeviceProfileManager: Active device profile: [000007B663FE2A00][000007B658E12800 52] WindowsEditor
[2023.02.15-19.29.49:070][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.02.15-19.29.49:070][  0]LogShaderCompilers: Display: Compiling shader autogen file: C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.02.15-19.29.49:072][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.02.15-19.29.49:072][  0]LogShaderCompilers: Display: Compiling shader autogen file: C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.02.15-19.29.49:073][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.02.15-19.29.49:163][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2023.02.15-19.29.49:163][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.15-19.29.49:163][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.15-19.29.49:163][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.15-19.29.49:163][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.22000.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2023.02.15-19.29.49:186][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/A2_Project_Unreal.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Intermediate/TurnkeyReport_1.log" -log="C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Intermediate/TurnkeyLog_1.log" -project="C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/A2_Project_Unreal.uproject"  -Device=Win64@MSI'
[2023.02.15-19.29.49:186][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""D:/Program Files/Unreal Engine/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/A2_Project_Unreal.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Intermediate/TurnkeyReport_1.log" -log="C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Intermediate/TurnkeyLog_1.log" -project="C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/A2_Project_Unreal.uproject"  -Device=Win64@MSI" -nocompile -nocompileuat ]
[2023.02.15-19.29.49:941][  0]LogTurnkeySupport: Completed device detection: Code = 0
[2023.02.15-19.29.50:046][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
